unix,date,symbol,open,high,low,close,Volume BTC,Volume ETH
1616043600000,2021-03-18 05:00:00,ETH/BTC,0.031113,0.031118,0.031,0.031046,0.7564916259205401,24.36679849
1616040000000,2021-03-18 04:00:00,ETH/BTC,0.031203,0.031269,0.031088,0.031114,0.36733152463330004,11.805988450000001
1616036400000,2021-03-18 03:00:00,ETH/BTC,0.031194,0.03129,0.031194,0.031233,0.8920648400892001,28.5616124
1616032800000,2021-03-18 02:00:00,ETH/BTC,0.030985,0.03128,0.030931,0.031208,2.1407942234907202,68.59761034
1616029200000,2021-03-18 01:00:00,ETH/BTC,0.030857,0.031014,0.030816,0.031014,4.26689194008906,137.57954279
1616025600000,2021-03-18 00:00:00,ETH/BTC,0.03092,0.030959,0.03078,0.030867,22.598684368684022,732.13089606
1616022000000,2021-03-17 23:00:00,ETH/BTC,0.031138,0.031138,0.030936,0.030936,22.628044912652882,731.44701683
1616018400000,2021-03-17 22:00:00,ETH/BTC,0.031138,0.031138,0.030897,0.031112,22.314693263026882,717.23750524
1616014800000,2021-03-17 21:00:00,ETH/BTC,0.031439,0.031439,0.031101,0.031169,7.6704928562259695,246.09364613
1616011200000,2021-03-17 20:00:00,ETH/BTC,0.031559,0.031685,0.03134,0.031439,54.239194848712835,1725.22010397
1616007600000,2021-03-17 19:00:00,ETH/BTC,0.031612,0.031769,0.031533,0.031565,15.858847875630651,502.41875101
1616004000000,2021-03-17 18:00:00,ETH/BTC,0.032154,0.032154,0.031632,0.031632,7.605286934995201,240.43016360000001
1616000400000,2021-03-17 17:00:00,ETH/BTC,0.032324,0.032364,0.032154,0.032213,6.77804161862111,210.41323747
1615996800000,2021-03-17 16:00:00,ETH/BTC,0.032277,0.032326,0.03218,0.032326,1.0500395501002402,32.48281724
1615993200000,2021-03-17 15:00:00,ETH/BTC,0.032347,0.032355,0.032153,0.032225,0.6019827768047499,18.68061371
1615989600000,2021-03-17 14:00:00,ETH/BTC,0.032107,0.032443,0.032107,0.032365,2.31455479382355,71.51412927
1615986000000,2021-03-17 13:00:00,ETH/BTC,0.031999,0.032206,0.031993,0.032107,4.15329378354103,129.35789029
1615982400000,2021-03-17 12:00:00,ETH/BTC,0.032153,0.032223,0.031935,0.031979,4.47799450600771,140.02922249
1615978800000,2021-03-17 11:00:00,ETH/BTC,0.032052,0.032169,0.032021,0.032071,0.5856367397761401,18.26063234
1615975200000,2021-03-17 10:00:00,ETH/BTC,0.032135,0.032135,0.032005,0.032086,2.88246124432858,89.83548103
1615971600000,2021-03-17 09:00:00,ETH/BTC,0.031928,0.03223,0.031926,0.032082,1.77274495020408,55.25668444
1615968000000,2021-03-17 08:00:00,ETH/BTC,0.031999,0.032092,0.031902,0.031902,1.32630363985314,41.57431007
1615964400000,2021-03-17 07:00:00,ETH/BTC,0.031694,0.031966,0.031692,0.031966,6.2621104557459795,195.89909452999999
1615960800000,2021-03-17 06:00:00,ETH/BTC,0.031784,0.031784,0.031678,0.031693,2.59179362406657,81.77810949
1615957200000,2021-03-17 05:00:00,ETH/BTC,0.031911,0.031966,0.031788,0.031788,0.20387368835424,6.41354248
1615953600000,2021-03-17 04:00:00,ETH/BTC,0.03182,0.031908,0.031751,0.031908,1.6225238953983598,50.85006567
1615950000000,2021-03-17 03:00:00,ETH/BTC,0.031759,0.031844,0.031492,0.031844,61.340469032199955,1926.28027359
1615946400000,2021-03-17 02:00:00,ETH/BTC,0.031734,0.031801,0.031644,0.031801,2.08246598611051,65.48429251
1615942800000,2021-03-17 01:00:00,ETH/BTC,0.031577,0.031749,0.031577,0.031724,0.5585946092896401,17.60795011
1615939200000,2021-03-17 00:00:00,ETH/BTC,0.031702,0.031703,0.031495,0.031528,1.8454187672888802,58.532693710000004
1615935600000,2021-03-16 23:00:00,ETH/BTC,0.031742,0.031887,0.031714,0.031714,0.87728409994558,27.66236047
1615932000000,2021-03-16 22:00:00,ETH/BTC,0.031649,0.031755,0.031516,0.031755,0.9481264081604999,29.857547099999998
1615928400000,2021-03-16 21:00:00,ETH/BTC,0.031909,0.031923,0.03166,0.03166,2.821011252087,89.10332445
1615924800000,2021-03-16 20:00:00,ETH/BTC,0.03199,0.032022,0.031851,0.031875,2.5707387314812498,80.65062687
1615921200000,2021-03-16 19:00:00,ETH/BTC,0.032111,0.032125,0.032001,0.032012,0.31789188989192,9.93039766
1615917600000,2021-03-16 18:00:00,ETH/BTC,0.0321,0.032116,0.032034,0.032057,1.03977806043471,32.43528903
1615914000000,2021-03-16 17:00:00,ETH/BTC,0.032323,0.032334,0.03197,0.032082,10.795153559371562,336.48630258000003
1615910400000,2021-03-16 16:00:00,ETH/BTC,0.032356,0.032437,0.03225,0.032313,0.6793207725820201,21.02314154
1615906800000,2021-03-16 15:00:00,ETH/BTC,0.032206,0.032408,0.032182,0.032333,3.6688933714703897,113.47209883
1615903200000,2021-03-16 14:00:00,ETH/BTC,0.032249,0.032266,0.032117,0.032264,1.79807380374776,55.73003359
1615899600000,2021-03-16 13:00:00,ETH/BTC,0.032276,0.03229,0.032079,0.03229,5.3478016206337005,165.61788853000002
1615896000000,2021-03-16 12:00:00,ETH/BTC,0.032321,0.03238,0.032285,0.032285,19.431589300179102,601.87670126
1615892400000,2021-03-16 11:00:00,ETH/BTC,0.032175,0.03238,0.032162,0.03231,0.4754350597293,14.71479603
1615888800000,2021-03-16 10:00:00,ETH/BTC,0.032293,0.032293,0.03211,0.032131,9.10068929914507,283.23703897
1615885200000,2021-03-16 09:00:00,ETH/BTC,0.032268,0.03249,0.032168,0.032352,135.44383057041694,4186.56746323
1615881600000,2021-03-16 08:00:00,ETH/BTC,0.032584,0.032628,0.032226,0.032283,64.36936656298242,1993.90907174
1615878000000,2021-03-16 07:00:00,ETH/BTC,0.03255,0.03262,0.032467,0.032573,2.90634804467284,89.22567908
1615874400000,2021-03-16 06:00:00,ETH/BTC,0.032398,0.032717,0.0323,0.032536,19.20183492732568,590.17196113
1615870800000,2021-03-16 05:00:00,ETH/BTC,0.032177,0.032466,0.032174,0.032417,12.80465701798129,394.99821137
1615867200000,2021-03-16 04:00:00,ETH/BTC,0.032229,0.032229,0.032052,0.03218,5.516830573513801,171.43662441
1615863600000,2021-03-16 03:00:00,ETH/BTC,0.032116,0.0323,0.032116,0.032229,3.76457241721887,116.80698803
1615860000000,2021-03-16 02:00:00,ETH/BTC,0.032131,0.032223,0.032061,0.032061,2.9021338984260296,90.51913223
1615856400000,2021-03-16 01:00:00,ETH/BTC,0.032011,0.032267,0.031976,0.032122,32.208954383451655,1002.70700403
1615852800000,2021-03-16 00:00:00,ETH/BTC,0.03225,0.03237,0.031977,0.032067,4.67841141582444,145.89488932
1615849200000,2021-03-15 23:00:00,ETH/BTC,0.031867,0.03225,0.03186,0.03225,10.89030276414,337.68380664
1615845600000,2021-03-15 22:00:00,ETH/BTC,0.031694,0.031867,0.03163,0.031867,2.65683720662547,83.37268041
1615842000000,2021-03-15 21:00:00,ETH/BTC,0.0318,0.0318,0.031642,0.031714,0.57883039785618,18.25157337
1615838400000,2021-03-15 20:00:00,ETH/BTC,0.031545,0.031782,0.031506,0.031763,0.72732998765864,22.89865528
1615834800000,2021-03-15 19:00:00,ETH/BTC,0.031729,0.031792,0.031581,0.031589,1.42048509638137,44.96771333
1615831200000,2021-03-15 18:00:00,ETH/BTC,0.031639,0.031808,0.031599,0.031808,3.6230225474867206,113.90287184
1615827600000,2021-03-15 17:00:00,ETH/BTC,0.031451,0.0318,0.031451,0.031618,17.044901155768102,539.08853045
1615824000000,2021-03-15 16:00:00,ETH/BTC,0.031399,0.031574,0.031338,0.031474,3.0779119228032603,97.79220699
1615820400000,2021-03-15 15:00:00,ETH/BTC,0.031603,0.031674,0.031425,0.031437,2.86879898782701,91.25549473
1615816800000,2021-03-15 14:00:00,ETH/BTC,0.031484,0.031602,0.031386,0.031602,4.2317951190636,133.9090918
1615813200000,2021-03-15 13:00:00,ETH/BTC,0.03153,0.031569,0.031403,0.031426,1.9462007022820202,61.92963477
1615809600000,2021-03-15 12:00:00,ETH/BTC,0.031544,0.03184,0.031488,0.031527,11.52702529242138,365.62391894
1615806000000,2021-03-15 11:00:00,ETH/BTC,0.031586,0.031655,0.031486,0.03154,16.727733007865996,530.3656629
1615802400000,2021-03-15 10:00:00,ETH/BTC,0.031649,0.031723,0.0315,0.031504,13.99600685381008,444.26126377
1615798800000,2021-03-15 09:00:00,ETH/BTC,0.030984,0.031767,0.03091,0.031587,67.37869943943721,2133.11487129
1615795200000,2021-03-15 08:00:00,ETH/BTC,0.03103,0.03106,0.030943,0.030985,4.2328588167643,136.60993438
1615791600000,2021-03-15 07:00:00,ETH/BTC,0.030836,0.031194,0.030792,0.031054,53.1845567475302,1712.6475413
1615788000000,2021-03-15 06:00:00,ETH/BTC,0.031195,0.031203,0.03078,0.030902,177.43795850629905,5741.95710654
1615784400000,2021-03-15 05:00:00,ETH/BTC,0.031194,0.03122,0.031097,0.031167,1.50783020229042,48.37906126
1615780800000,2021-03-15 04:00:00,ETH/BTC,0.031218,0.031236,0.031,0.031133,2.14156888158549,68.78774553
1615777200000,2021-03-15 03:00:00,ETH/BTC,0.031314,0.031381,0.031209,0.031231,1.58801402758248,50.84736408
1615773600000,2021-03-15 02:00:00,ETH/BTC,0.031404,0.031404,0.03131,0.031371,9.09349734906501,289.86954031
1615770000000,2021-03-15 01:00:00,ETH/BTC,0.0315,0.031574,0.031325,0.031363,1.45738126306813,46.46817151
1615766400000,2021-03-15 00:00:00,ETH/BTC,0.031335,0.031494,0.031294,0.031494,4.07187917806536,129.29063244
1615762800000,2021-03-14 23:00:00,ETH/BTC,0.031248,0.03145,0.031162,0.03132,9.182480133837599,293.18263518
1615759200000,2021-03-14 22:00:00,ETH/BTC,0.031119,0.0313,0.031119,0.03125,0.19188675875,6.14037628
1615755600000,2021-03-14 21:00:00,ETH/BTC,0.03112,0.031157,0.031062,0.031103,2.46734380557935,79.32816145
1615752000000,2021-03-14 20:00:00,ETH/BTC,0.031212,0.031317,0.031125,0.03115,2.5875583326145,83.06768323
1615748400000,2021-03-14 19:00:00,ETH/BTC,0.031137,0.031204,0.03112,0.031204,0.22610545868339998,7.24604085
1615744800000,2021-03-14 18:00:00,ETH/BTC,0.031114,0.031175,0.031079,0.031136,0.32900622338304,10.56674664
1615741200000,2021-03-14 17:00:00,ETH/BTC,0.031097,0.031154,0.031027,0.031046,0.34785714075970003,11.20457195
1615737600000,2021-03-14 16:00:00,ETH/BTC,0.03101,0.031123,0.030918,0.031085,22.2068083467458,714.38984548
1615734000000,2021-03-14 15:00:00,ETH/BTC,0.03114,0.03114,0.03099,0.031134,200.24917544785697,6431.84863647
